website,name,location,distance,score,reviews,type,type2,day,price
https://www.booking.com/hotel/de/prizeotel-bremen-city.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713005011&all_sr_blocks=7578005_131559843_1_2_0&highlighted_blocks=7578005_131559843_1_2_0&matching_block_id=7578005_131559843_1_2_0&sr_pri_blocks=7578005_131559843_1_2_0__13524&from_sustainable_property_sr=1&from=searchresults&map=1,prizeotel Bremen-City,"Mitte, Bremen",1.2 km from centre,8.1,"8,112 reviews",Design Room,1 large double bed,"1 night, 1 adult",€ 135
https://www.booking.com/hotel/de/bremer-city-hostel.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713005011&all_sr_blocks=252135423_353028123_0_0_0&highlighted_blocks=252135423_353028123_0_0_0&matching_block_id=252135423_353028123_0_0_0&sr_pri_blocks=252135423_353028123_0_0_0__2945&from_sustainable_property_sr=1&from=searchresults&map=1,Altstadt Hostel Bremen,"Mitte, Bremen",0.9 km from centre,8.4,"1,017 reviews",Bed in 4-Bed Dormitory Room,1 bunk bed,"1 night, 1 adult",€ 29
https://www.booking.com/hotel/de/ringhotel-munte-am-stadtwald.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713005011&all_sr_blocks=6287001_93703215_0_2_0&highlighted_blocks=6287001_93703215_0_2_0&matching_block_id=6287001_93703215_0_2_0&sr_pri_blocks=6287001_93703215_0_2_0__14017&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Munte am Stadtwald,"Horn-Lehe, Bremen",3.9 km from centre,8.5,"1,133 reviews",Standard Single Room,1 single bed,"1 night, 1 adult",€ 140
https://www.booking.com/hotel/de/maritim-bremen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713005011&all_sr_blocks=6590102_338448324_2_2_0&highlighted_blocks=6590102_338448324_2_2_0&matching_block_id=6590102_338448324_2_2_0&sr_pri_blocks=6590102_338448324_2_2_0__14580&from_sustainable_property_sr=1&from=searchresults&map=1,Maritim Hotel Bremen,"Findorff, Bremen",1.5 km from centre,8,"4,954 reviews",Classic Double Room,1 large double bed,"1 night, 1 adult",€ 146
https://www.booking.com/hotel/de/designhotel-uberfluss.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713005011&all_sr_blocks=7168702_110359871_1_2_0&highlighted_blocks=7168702_110359871_1_2_0&matching_block_id=7168702_110359871_1_2_0&sr_pri_blocks=7168702_110359871_1_2_0__16468&from_sustainable_property_sr=1&from=searchresults&map=1,Designhotel ÜberFluss,"Mitte, Bremen",0.6 km from centre,8.8,965 reviews,Comfort Double Room,1 double bed,"1 night, 1 adult",€ 165
https://www.booking.com/hotel/de/bremer-haus.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=6314801_372622169_0_1_0&highlighted_blocks=6314801_372622169_0_1_0&matching_block_id=6314801_372622169_0_1_0&sr_pri_blocks=6314801_372622169_0_1_0__13869&from_sustainable_property_sr=1&from=searchresults&map=1,Novum Hotel Bremer Haus,"Mitte, Bremen",0.8 km from centre,7.7,"5,189 reviews",Economy Single Room,1 single bed,"1 night, 1 adult",€ 139
https://www.booking.com/hotel/de/heldt-dependance.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=7167301_298924495_1_2_0&highlighted_blocks=7167301_298924495_1_2_0&matching_block_id=7167301_298924495_1_2_0&sr_pri_blocks=7167301_298924495_1_2_0__6570&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Heldt Dependance,"Schwachhausen, Bremen",3.7 km from centre,6.8,769 reviews,Single Room,1 single bed,"1 night, 1 adult",€ 66
https://www.booking.com/hotel/de/a-amp-o-bremen-hauptbahnhof.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=239742506_101551191_0_2_0&highlighted_blocks=239742506_101551191_0_2_0&matching_block_id=239742506_101551191_0_2_0&sr_pri_blocks=239742506_101551191_0_2_0__2937&from_sustainable_property_sr=1&from=searchresults&map=1,a&o Bremen Hauptbahnhof,"Mitte, Bremen",1.1 km from centre,6.5,"3,738 reviews",Bed in 6-Bed Dormitory Room,1 single bed,"1 night, 1 adult",€ 29
https://www.booking.com/hotel/de/radisson-blu-hotel-bremen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=6417911_97776884_1_42_0&highlighted_blocks=6417911_97776884_1_42_0&matching_block_id=6417911_97776884_1_42_0&sr_pri_blocks=6417911_97776884_1_42_0__18921&from_sustainable_property_sr=1&from=searchresults&map=1,Radisson Blu Hotel Bremen,"Mitte, Bremen",200 m from centre,8.2,"6,601 reviews",Standard Room with Atrium View,Beds: 1 double or 2 singles,"1 night, 1 adult",€ 189
https://www.booking.com/hotel/de/airportga-stehaus-bremen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=77848502_110088688_1_2_0&highlighted_blocks=77848502_110088688_1_2_0&matching_block_id=77848502_110088688_1_2_0&sr_pri_blocks=77848502_110088688_1_2_0__4700&from=searchresults&map=1,Airportgästehaus Bremen,"Neustadt, Bremen",2.1 km from centre,5.8,339 reviews,Twin Room,2 single beds,"1 night, 1 adult",€ 47
https://www.booking.com/hotel/de/mercure-columbus-bremen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=6607321_88924473_1_2_0&highlighted_blocks=6607321_88924473_1_2_0&matching_block_id=6607321_88924473_1_2_0&sr_pri_blocks=6607321_88924473_1_2_0__15481&from_sustainable_property_sr=1&from=searchresults&map=1,PLAZA Premium Columbus Bremen,"Mitte, Bremen",0.8 km from centre,8.3,"2,576 reviews",Standard Double Room,2 single beds,"1 night, 1 adult",€ 155
https://www.booking.com/hotel/de/atlantic-universum.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=6673403_359585065_2_2_0&highlighted_blocks=6673403_359585065_2_2_0&matching_block_id=6673403_359585065_2_2_0&sr_pri_blocks=6673403_359585065_2_2_0__13440&from_sustainable_property_sr=1&from=searchresults&map=1,Atlantic Hotel Universum,"Horn-Lehe, Bremen",4.3 km from centre,8.2,"1,428 reviews",Comfort Room,1 large double bed,"1 night, 1 adult",€ 134
https://www.booking.com/hotel/de/atlantic-galopprennbahn.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=6649802_376918220_2_2_0&highlighted_blocks=6649802_376918220_2_2_0&matching_block_id=6649802_376918220_2_2_0&sr_pri_blocks=6649802_376918220_2_2_0__10752&from_sustainable_property_sr=1&from=searchresults&map=1,Atlantic Hotel Galopprennbahn,"Hemelingen, Bremen",5.5 km from centre,8.3,"1,068 reviews",Comfort Double Room,1 large double bed,"1 night, 1 adult",€ 108
https://www.booking.com/hotel/de/ibis-bremen-centrum.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=4440304_338447044_1_2_0&highlighted_blocks=4440304_338447044_1_2_0&matching_block_id=4440304_338447044_1_2_0&sr_pri_blocks=4440304_338447044_1_2_0__11813&from_sustainable_property_sr=1&from=searchresults&map=1,ibis Bremen City,"Mitte, Bremen",0.7 km from centre,7.6,"3,730 reviews",Standard Double Room,1 large double bed,"1 night, 1 adult",€ 118
https://www.booking.com/hotel/de/classico-bremen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=18096305_368807899_1_0_0&highlighted_blocks=18096305_368807899_1_0_0&matching_block_id=18096305_368807899_1_0_0&sr_pri_blocks=18096305_368807899_1_0_0__21280&from_sustainable_property_sr=1&from=searchresults&map=1,Boutique Hotel Classico Bremen,"Mitte, Bremen",100 m from centre,8.4,895 reviews,Superior Single Room,1 single bed,"1 night, 1 adult",€ 213
https://www.booking.com/hotel/de/swissotel-bremen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=7261232_91461403_0_2_0&highlighted_blocks=7261232_91461403_0_2_0&matching_block_id=7261232_91461403_0_2_0&sr_pri_blocks=7261232_91461403_0_2_0__19272&from_sustainable_property_sr=1&from=searchresults&map=1,Dorint City-Hotel Bremen,"Mitte, Bremen",450 m from centre,8.2,"6,530 reviews",Superior King Room,1 extra-large double bed,"1 night, 1 adult",€ 193
https://www.booking.com/hotel/de/wolters.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=7881901_206185614_0_1_0&highlighted_blocks=7881901_206185614_0_1_0&matching_block_id=7881901_206185614_0_1_0&sr_pri_blocks=7881901_206185614_0_1_0__6500&from=searchresults&map=1,Hotel Wolters,"Hemelingen, Bremen",5 km from centre,6.2,750 reviews,Single Room,1 single bed,"1 night, 1 adult",€ 65
https://www.booking.com/hotel/de/cityapartment24-bei-hbf.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=1039263101_376398791_1_0_0&highlighted_blocks=1039263101_376398791_1_0_0&matching_block_id=1039263101_376398791_1_0_0&sr_pri_blocks=1039263101_376398791_1_0_0__1890&from=searchresults&map=1,Cityapartment24 bei Hauptbahnhof,"Mitte, Bremen",0.6 km from centre,4.9,73 reviews,Bed in 4-Bed Female Dormitory Room,1 bunk bed,"1 night, 1 adult",€ 19
https://www.booking.com/hotel/de/ibis-budget-bremen-city-sud.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=61042204_338449857_1_2_0&highlighted_blocks=61042204_338449857_1_2_0&matching_block_id=61042204_338449857_1_2_0&sr_pri_blocks=61042204_338449857_1_2_0__6840&from_sustainable_property_sr=1&from=searchresults&map=1,ibis budget Bremen City Süd,"Obervieland, Bremen",3.8 km from centre,6.6,"1,157 reviews",Twin Room,2 single beds,"1 night, 1 adult",€ 68
https://www.booking.com/hotel/de/new-opening-stayery-bremen-am-wall.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=846559003_357644239_0_0_0&highlighted_blocks=846559003_357644239_0_0_0&matching_block_id=846559003_357644239_0_0_0&sr_pri_blocks=846559003_357644239_0_0_0__13860&from_sustainable_property_sr=1&from=searchresults&map=1,STAYERY Bremen,"Mitte, Bremen",0.7 km from centre,8.6,"1,141 reviews",Single Room,1 large double bed,"1 night, 1 adult",€ 139
https://www.booking.com/hotel/de/unique-by-atlantic-hotels-bremen-bremen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=744555701_351894267_2_0_0&highlighted_blocks=744555701_351894267_2_0_0&matching_block_id=744555701_351894267_2_0_0&sr_pri_blocks=744555701_351894267_2_0_0__11088&from_sustainable_property_sr=1&from=searchresults&map=1,Unique by ATLANTIC Hotels Bremen,"Woltmershausen, Bremen",2.3 km from centre,8.7,"2,464 reviews",Zimmer SOFTPACK,1 large double bed,"1 night, 1 adult",€ 111
https://www.booking.com/hotel/de/cityapartment-nahe-hbf.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=1039295701_376400443_1_0_0&highlighted_blocks=1039295701_376400443_1_0_0&matching_block_id=1039295701_376400443_1_0_0&sr_pri_blocks=1039295701_376400443_1_0_0__1890&from=searchresults&map=1,Cityapartment bei Hauptbahnhof,"Mitte, Bremen",0.7 km from centre,5.5,28 reviews,Bed in 6-Bed Mixed Dormitory Room,1 bunk bed,"1 night, 1 adult",€ 19
https://www.booking.com/hotel/de/elens.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=768240505_350286330_1_2_0&highlighted_blocks=768240505_350286330_1_2_0&matching_block_id=768240505_350286330_1_2_0&sr_pri_blocks=768240505_350286330_1_2_0__15900&from_sustainable_property_sr=1&from=searchresults&map=1,Elens Hotel,"Mitte, Bremen",0.6 km from centre,8.2,"3,107 reviews",Standard Double Room,1 extra-large double bed,"1 night, 1 adult",€ 159
https://www.booking.com/hotel/de/zum-guten-schlaf-bremen12.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=839925601_350631718_1_0_0&highlighted_blocks=839925601_350631718_1_0_0&matching_block_id=839925601_350631718_1_0_0&sr_pri_blocks=839925601_350631718_1_0_0__4950&from=searchresults&map=1,Zum guten Schlaf,"Gröpelingen, Bremen",6.8 km from centre,7,209 reviews,Twin Room,2 single beds,"1 night, 1 adult",€ 50
https://www.booking.com/hotel/de/pentahotel-bremen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=866189201_373651921_2_2_0&highlighted_blocks=866189201_373651921_2_2_0&matching_block_id=866189201_373651921_2_2_0&sr_pri_blocks=866189201_373651921_2_2_0__19656&from_sustainable_property_sr=1&from=searchresults&map=1,Pentahotel Bremen,"Vahr, Bremen",4.6 km from centre,8,"1,591 reviews",Penta Standard Room (Queen),1 double bed,"1 night, 1 adult",€ 197
https://www.booking.com/hotel/de/uberfluss-apartments.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=379311501_120712973_0_0_0&highlighted_blocks=379311501_120712973_0_0_0&matching_block_id=379311501_120712973_0_0_0&sr_pri_blocks=379311501_120712973_0_0_0__14310&from=searchresults&map=1,ÜberFluss Serviced-Apartments,"Mitte, Bremen",300 m from centre,8.6,39 reviews,Apartment,1 double bed,"1 night, 1 adult",€ 143
https://www.booking.com/hotel/de/hotelschiff-perle.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=58714b5237a700e9&srepoch=1713004974&all_sr_blocks=6741101_338448547_1_0_0&highlighted_blocks=6741101_338448547_1_0_0&matching_block_id=6741101_338448547_1_0_0&sr_pri_blocks=6741101_338448547_1_0_0__11000&from_sustainable_property_sr=1&from=searchresults&map=1,Hotelschiff Perle Bremen,"Mitte, Bremen",450 m from centre,7.9,170 reviews,Superior Suite,1 large double bed,"1 night, 1 adult",€ 110
