website,name,score,reviews,type,duration,comment1,price,group,city
https://www.tripadvisor.com/AttractionProductReview-g187323-d17719899-Big_Bus_Berlin_Hop_On_Hop_Off_Sightseeing_Tour-Berlin.html,Big Bus Berlin Hop-On Hop-Off Sightseeing Tour,4.0 of 5 bubbles,404,Audio Guides,2 hours,Enjoy this perfect introduction to Berlin on a Hop on Hop off Big Bus tour. Sitting back and relaxing on an open-top double…,$27,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11482436-Berlin_Food_Walking_Tour_With_Secret_Food_Tours-Berlin.html,Berlin Food Walking Tour With Secret Food Tours,5.0 of 5 bubbles,477,Food & Drink,3 hours,"With so much great food in East Berlin, it can be difficult to choose the best places to eat. This walking tour lets you…",$105,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11452019-Sachsenhausen_Concentration_Camp_Memorial_Tour_from_Berlin-Berlin.html,Sachsenhausen Concentration Camp Memorial Tour from Berlin.,5.0 of 5 bubbles,"1,581",Historical Tours,5–6 hours,"Get the most out of your visit to Sachsenhausen, one of the first concentration camps in Germany, by touring with an English…",$32,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11452024-Explore_Berlin_s_Top_Attractions_3_hour_English_Walking_Tour-Berlin.html,Explore Berlin's Top Attractions 3-hour English Walking Tour,5.0 of 5 bubbles,"1,505",Historical Tours,3 hours,Get an in-depth look at Berlin's highlights and hidden sights on this guided walking tour. Visit landmarks such as Checkpoint…,$22,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25354720-Berlin_Craft_Beer_and_Cultural_Tour_With_Snacks-Berlin.html,Berlin Craft Beer and Cultural Tour With Snacks,5.0 of 5 bubbles,135,Food & Drink,3–4 hours,"We are Margot + Alex from Walk With Us Tours and we can't wait to show you around our beloved Berlin! 

Picture this: you…",$98,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15341458-Berlin_Highlights_3_Hour_Bike_Tour-Berlin.html,Berlin Highlights 3-Hour Bike Tour,5.0 of 5 bubbles,431,Historical Tours,3 hours,See a side of Berlin that’s usually reserved for locals on a half-day bike tour. Without having to worry about getting stuck…,$38,per adult,berlin
,,,Plan your perfect day trip from Berlin.,Read now,,,,,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11452027-Third_Reich_Berlin_WalkingTour_Hitler_and_WWII-Berlin.html,Third Reich Berlin WalkingTour Hitler and WWII,5.0 of 5 bubbles,742,Historical Tours,3 hours,"The Nazi surrender that ended the Second World War is still a point of interest for any visitor to Berlin, but matching …",$22,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d26766329-Romantic_moonlight_trip_by_ship_through_Berlin-Berlin.html,Romantic moonlight trip by ship through Berlin,,,Food & Drink,2–3 hours,"Spend the evening hours on the water. On the romantic moonlight trip through Berlin, you can listen to the waves together…",$35,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17616676-Private_Berlin_Complete_History_All_Day_Walking_Tour-Berlin.html,Private Berlin Complete History All Day Walking Tour,5.0 of 5 bubbles,154,Historical Tours,6–7 hours,Join our expert guide on this one of a kind Berlin in a Day Tour. This tour is designed for guests who want to visit many…,$216,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17634300-Berlin_Icebar_Experience_Including_3_drinks-Berlin.html,Berlin Icebar Experience Including 3 drinks,4.5 of 5 bubbles,856,Food & Drink,1 hour,"At the Berlin Icebar everything is made of ice, from the walls and furniture to the very glass you sip your beverage out…",$25,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d19198965-Berlin_Highlights_Private_Guided_Walking_Tour-Berlin.html,Berlin Highlights Private Guided Walking Tour,5.0 of 5 bubbles,52,Historical Tours,4 hours,"The most comprehensive 4-hour Berlin tour available, encompassing the city's unique history, with our guides remaining flexible…",$304,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25013740-East_Berlin_Food_and_History_Walking_Tour-Berlin.html,East Berlin Food and History Walking Tour,5.0 of 5 bubbles,63,Food & Drink,3–4 hours,"East Berlin is a true melting pot and we have created an itinerary that explores the foods, events, and people who have …",$110,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d26247011-Berlin_boat_sightseeing_tour_on_electrified_vintage_yacht-Berlin.html,Berlin boat sightseeing tour on electrified vintage yacht,4.5 of 5 bubbles,29,Food & Drink,1–2 hours,"What sets this tour apart is the extraordinary combination of elegance, exclusivity and environmental awareness. The motor…",$54,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d27435643-Berlin_Urbex_Adventure_and_History_Tour-Berlin.html,Berlin Urbex Adventure and History Tour,5.0 of 5 bubbles,5,Historical Tours,3 hours,"With a lot of fun, guided by an urban explorer-veteran, you will dive deep inside the URBEX culture and feel on your skin…",$76,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11467803-Berlin_Highlights_Small_Group_Bike_Tour-Berlin.html,Berlin Highlights Small-Group Bike Tour,5.0 of 5 bubbles,324,Historical Tours,3–4 hours,Discover Berlin on a bike in a 3.5-hour tour and get to know the city's highlights. Your knowledgeable bike guide will make…,$37,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d12934907-Berlin_Sachsenhausen_Concentration_Camp_Memorial_Tour-Berlin.html,Berlin: Sachsenhausen Concentration Camp Memorial Tour,4.5 of 5 bubbles,213,Historical Tours,6 hours,Leave Berlin for a half-day tour to the Memorial and Museum Sachsenhausen with a professional guide. This tour is a stern…,$26,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d26351930-Berlin_East_Side_Tour_2_5_hour_cruise_with_commentary-Berlin.html,Berlin East Side Tour 2.5 hour cruise with commentary,4.5 of 5 bubbles,6,Audio Guides,2–3 hours,"34 years after the fall of the Berlin Wall, the BWSG is offering a boat tour that traces part of the border in what is now…",$33,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d16796598-Sachsenhausen_Concentration_Camp_Memorial_Bus_Tour_from_Berlin-Berlin.html,Sachsenhausen Concentration Camp Memorial: Bus Tour from Berlin,5.0 of 5 bubbles,53,Historical Tours,4 hours,"With this private, modern, air-con bus tour to the Sachsenhausen Concentration Camp Memorial, your professional, English…",$66,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25127959-Potsdam_Private_Walk_Tour_from_Berlin-Berlin.html,Potsdam Private Walk Tour from Berlin,5.0 of 5 bubbles,13,Historical Tours,6 hours,"Experience the Essence of Potsdam's UNESCO World Heritage Magic. Potsdam, a city that not only boasts picturesque palaces…",$150,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d26351935-Berlin_sightseeing_boat_tour_on_the_Spree-Berlin.html,Berlin sightseeing boat tour on the Spree,4.0 of 5 bubbles,11,Audio Guides,1 hour,Experience Berlin from the water! Experience the center in a relaxed manner with us on the Spree. Glide past the most beautiful…,$24,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17746645-Best_of_Berlin_Segway_Tour-Berlin.html,Best of Berlin Segway Tour,5.0 of 5 bubbles,44,Historical Tours,60–150 minutes,Explore Berlin by Segway and spin to top attractions in style . Hop on your Segway and following a little practise head …,$50,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11483463-Berlin_Self_Drive_Trabi_Tour_with_Guide-Berlin.html,Berlin Self-Drive Trabi Tour with Guide,4.5 of 5 bubbles,311,Bus Tours,1–2 hours,"Germany’s vibrant capital, Berlin, is famous for its many cultural and historical attractions. See its highlights in one…",$87,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15777763-City_Bus_Tour_of_Berlin_Sachsenhausen_Concentration_Camp_and_Potsdam-Berlin.html,"City Bus Tour of Berlin, Sachsenhausen Concentration Camp and Potsdam",5.0 of 5 bubbles,164,Historical Tours,6+ hours,We will start an excursion full of comforts that will take us to discover the most exciting history of Berlin and what better…,$72,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11485311-Berlin_Wall_Self_Drive_Trabi_Tour-Berlin.html,Berlin Wall Self-Drive Trabi Tour,4.5 of 5 bubbles,38,Bus Tours,2–3 hours,Enjoy a 2 hours and 15 minutes self-drive tour of the Berlin Wall in the official car of the DDR (GDR) with a live guide…,$110,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d14011130-Berlin_Street_Art_Walking_Tour_Off_The_Grid-Berlin.html,Berlin Street Art Walking Tour - Off The Grid,5.0 of 5 bubbles,123,Street Art Tour,3 hours,"Finding the best street murals can be tough in a new city; however, by taking this walking street art tour, you can discover…",$22,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17684728-Rude_Bastards_tour_of_Berlin_CYHIT-Berlin.html,Rude Bastards tour of Berlin (CYHIT),5.0 of 5 bubbles,931,Historical Tours,3 hours,This tour of Berlin is much different than the usual politically correct nonsense. Think of this as the politically incorrect…,$3,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d13406035-Berlin_Walking_Tour-Berlin.html,Berlin Walking Tour,4.5 of 5 bubbles,185,Historical Tours,3 hours,"The Original Berlin Tour is perfect for tourists, travelers, expats, and locals. This Original Berlin Walking Tour is the…",$3,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d14138304-Berlin_Private_Tours_with_Locals_100_Personalized_See_the_City_Unscripted-Berlin.html,"Berlin Private Tours with Locals: 100% Personalized, See the City Unscripted",5.0 of 5 bubbles,25,Full-day Tours,6+ hours,Discover Berlin’s highlights and the most famous tourist sights as you explore the city with a local by your side to navigate…,$167,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11450247-Berlin_Bike_Tour-Berlin.html,Berlin Bike Tour,5.0 of 5 bubbles,218,Historical Tours,6–7 hours,Swap busy public transport for a much more fun way of exploring Berlin—a bike tour. Learn about the city’s history as you…,$76,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11452020-Cold_War_Walking_Tour_of_Berlin-Berlin.html,Cold War Walking Tour of Berlin,5.0 of 5 bubbles,423,Historical Tours,3 hours,"Berlin is known as a pivotal city in 20th-century politics, but its Cold War history is often overshadowed by its role in…",$22,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25367001-Private_taxi_tour_to_Potsdam_and_Sanssouci_6_8h-Berlin.html,Private taxi tour to Potsdam and Sanssouci 6-8h,5.0 of 5 bubbles,9,Historical Tours,6–8 hours,The special thing is that you will be chauffeured in your own luxury car by a local guide who has lived in Berlin for over…,$154,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d13947107-3_Hours_Segway_Discovery_Tour_Berlin-Berlin.html,3 Hours Segway Discovery Tour Berlin,5.0 of 5 bubbles,40,Historical Tours,3 hours,Save tired legs and cover more ground than a walking tour by exploring Berlin on a Segway. This fun sightseeing experience…,$94,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d12009939-DDR_Museum_Berlin_Admission_Ticket-Berlin.html,DDR Museum Berlin Admission Ticket,4.0 of 5 bubbles,169,Historical Tours,1–2 hours,Experience life in socialist East Germany with a trip to Berlin’s award-winning DDR Museum to understand life under the …,$15,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11465556-Berlin_Pub_Crawl_and_Nightlife_Clubbing_tour-Berlin.html,Berlin Pub Crawl and Nightlife Clubbing tour,3.5 of 5 bubbles,99,Food & Drink,4 hours,This Original Berlin pub crawl is your ticket to the best night out in the city. Come crawl with us as we get into some …,$27,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d20184989-Berlin_Evening_Sightseeing_Tour_by_Bus_with_Guide-Berlin.html,Berlin Evening Sightseeing Tour by Bus with Guide,4.0 of 5 bubbles,9,Bus Tours,1–2 hours,Discover Berlin's iconic landmarks and vibrant neighborhoods during our Evening Tour. We'll take you on a journey past classic…,$27,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17402369-Berlin_Hop_On_Hop_Off_Sightseeing_Tour-Berlin.html,Berlin Hop-On Hop-Off Sightseeing Tour,3.5 of 5 bubbles,96,Audio Guides,2 hours,Discover all Berlin highlights with your Hop On Hop Off tickets on our modern open top double-decker buses. On 2 bus routes…,$35,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d13505023-All_in_One_Berlin_Shore_Excursion_from_Warnemunde_or_Rostock_Port-Berlin.html,All-in-One Berlin Shore Excursion from Warnemunde or Rostock Port,5.0 of 5 bubbles,31,Historical Tours,6+ hours,"This shore excursion is our flagship experience, and is designed to show you the very best of Berlin in the time that you…",$165,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11449984-Potsdam_Half_Day_Walking_Tour_from_Berlin-Berlin.html,Potsdam Half-Day Walking Tour from Berlin,5.0 of 5 bubbles,124,Historical Tours,4 hours,"Maximize your time in the region by opting for this walking city tour of Potsdam from Berlin, ideal for history buffs. Don…",$24,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15846249-Hitler_s_Berlin_the_rise_and_fall_Small_Group-Berlin.html,Hitler's Berlin - the rise and fall (Small Group),5.0 of 5 bubbles,73,Historical Tours,2–3 hours,With Berlin’s only World War II tour specialists. Dive deeper than the average tourist. Unearth Berlin's Hidden WWII Secrets…,$37,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11477383-Potsdam_Walking_Tour_from_Berlin-Berlin.html,Potsdam Walking Tour from Berlin,5.0 of 5 bubbles,71,Historical Tours,6 hours,Swap the hustle and bustle of Berlin for a visit to picturesque UNESCO World Heritage Site of Potsdam. Save hours of research…,$25,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11486872-The_Beauty_of_Berlin_by_Bike_Private_Tour-Berlin.html,The Beauty of Berlin by Bike: Private Tour,5.0 of 5 bubbles,47,Historical Tours,2–3 hours,Discover the history of the Berlin Wall on this private biking tour with a guide. Ride past major historical sights while…,$145,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d24079232-City_lounge_trip_with_the_lounge_ship_through_Berlin-Berlin.html,City lounge trip with the lounge ship through Berlin,4.0 of 5 bubbles,7,City Tours,2–3 hours,"Experience Berlin from the water on our lounge trip! No matter what time of year, we offer you an unparalleled view of the…",$35,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11475687-Berlin_City_Tour_in_a_Mini_Hotrod-Berlin.html,Berlin City Tour in a Mini Hotrod,5.0 of 5 bubbles,139,Adventure Tours,1–2 hours,Gain a different perspective on Berlin and try your hand at something new during this brief but thrilling mini HotRod tour…,$110,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d26363407-Sachsenhausen_concentration_Camp_by_Private_Vehicle-Berlin.html,Sachsenhausen concentration Camp (by Private Vehicle),4.0 of 5 bubbles,4,Historical Tours,5 hours,"Join Berlin’s only World War II tour specialists, take a tour of the Sachsenhasuen Concentration Camp. Uncover the harrowing…",$98,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15008957-Berlin_Third_Reich_Hitler_and_World_War_II_Private_Walking_Tour-Berlin.html,Berlin Third Reich Hitler and World War II Private Walking Tour,5.0 of 5 bubbles,65,Historical Tours,180–240 minutes,"• Exclusive private half-day walking tour of Berlin
• Learn about Berlin during World War 2 from your expert guide
• Customize…",$165,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d26495952-Potsdam_City_Tour_by_Private_Car-Berlin.html,Potsdam City Tour by Private Car,5.0 of 5 bubbles,3,Historical Tours,6 hours,Our tour isn't just a journey; it's an immersion into the very essence of Potsdam's UNESCO World Heritage charm. Picture…,$266,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d14019386-Segway_Sightseeing_Tour_Berlin-Berlin.html,Segway Sightseeing Tour Berlin,5.0 of 5 bubbles,8,Segway Tours,2 hours,"The Exclusive Segway Tour – is a trip, that we are definitely proud to present. Our best ideas are inside. Our guides are…",$70,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d16912032-5hours_Guide_Chauffeur_Photographer_in_Berlin_private_Tour-Berlin.html,"5hours: Guide, Chauffeur & Photographer in Berlin private Tour",5.0 of 5 bubbles,12,Historical Tours,4–5 hours,"The tour that will take your visit in Berlin to another level.

Three hours of Chauffeured Sightseeing Tour with experienced…",$653,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11486871-Berlin_Private_Walking_Food_Tour_With_Locals_the_10_Tastings-Berlin.html,Berlin Private Walking Food Tour With Locals: the 10 Tastings,4.5 of 5 bubbles,77,Food & Drink,3 hours,Discover Berlin’s vibrant food culture on a culinary walking tour and sample a whopping 10 tastings. Follow your local guide…,$174,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11462862-Berlin_City_Tour_on_Segway-Berlin.html,Berlin City Tour on Segway,5.0 of 5 bubbles,21,Historical Tours,1–2 hours,Join this 60 or 120 minute small group city tour and explore Berlin conveniently on a Segway. Your guide will take you to…,$50,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d24825298-Berlin_Gourmet_Food_Cultural_Walking_Tour_in_Vibrant_District-Berlin.html,Berlin Gourmet Food & Cultural Walking Tour in Vibrant District,5.0 of 5 bubbles,43,Food & Drink,3–4 hours,"We are Margot + Alex from Walk With Us Tours and we can't wait to show you around our beloved Berlin!

Now, hold onto your…",$143,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17305407-Explore_The_Berlin_Wall_Cold_War_Berlin_and_Behind_the_Berlin_Wall-Berlin.html,Explore The Berlin Wall: Cold War Berlin and Behind the Berlin Wall,5.0 of 5 bubbles,26,Historical Tours,3 hours,"Whilst not the highest, the widest nor the longest, the Berlin Wall is probably the most famous of them all. And no trip…",$23,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d21136675-The_Showgirls_of_Burlesque-Berlin.html,The Showgirls of Burlesque,5.0 of 5 bubbles,70,Theater Shows,2 hours,"""The Showgirls of Burlesque"" by The Glam Girls  - Europe’s leading burlesque troupe

Led by top 30 European burlesque performer…",$72,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11475254-David_Bowie_in_Berlin_Small_Group_3_hour_tour-Berlin.html,David Bowie in Berlin - Small Group 3-hour tour,5.0 of 5 bubbles,53,Fashion Tours,3 hours,"Discover how the Cold War of the 1970s inspired Bowie's classic Berlin albums. On this 3-hour tour, you'll explore Berlin…",$95,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d19499406-Berlin_Street_Art_Walking_Tour-Berlin.html,Berlin Street Art Walking Tour,5.0 of 5 bubbles,26,Street Art Tour,3 hours,"Street Art may have been born elsewhere, but Berlin made it its own. Beginning with paintings in the 1960's on the western…",$22,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11483978-Third_Reich_and_Berlin_Wall_History_3_Hour_Bike_Tour_in_Berlin-Berlin.html,Third Reich and Berlin Wall History 3-Hour Bike Tour in Berlin,5.0 of 5 bubbles,69,Historical Tours,3 hours,Cover more Berlin sights than you would on foot on a bike tour that focuses on the history of the Third Reich and the Berlin…,$35,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15359321-Perfect_Berlin_Shore_Trip_from_Warnemunde_Port-Berlin.html,Perfect Berlin Shore Trip from Warnemünde Port,4.5 of 5 bubbles,7,Full-day Tours,6+ hours,"This all-encompassing tour of all Berlin Highlights includes a comfortable, air-conditioned vehicle and a live local, professional…",$165,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15359321-Perfect_Berlin_Shore_Trip_from_Warnemunde_Port-Berlin.html,Perfect Berlin Shore Trip from Warnemünde Port,4.5 of 5 bubbles,7,Full-day Tours,6+ hours,"This all-encompassing tour of all Berlin Highlights includes a comfortable, air-conditioned vehicle and a live local, professional…",$165,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11483976-Berlin_3_Hour_Bike_Tour_Berlin_s_Best-Berlin.html,Berlin 3-Hour Bike Tour: Berlin's Best,5.0 of 5 bubbles,72,Historical Tours,3 hours,Experience Berlin the best way: by bike in a relaxing 3-hour guided tour. Get a perfect mixture of all the central sights…,$35,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d14155769-E_scooter_Sightseeing_Tours_in_Berlin-Berlin.html,E-scooter Sightseeing Tours in Berlin,5.0 of 5 bubbles,3,Segway Tours,2 hours,The first and the only one E-Scooter Tour in Berlin. Come to us and enjoy Berlin on Scrooser. Incredible sightseeing Tour…,$67,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d21163157-SIXX_PAXX_Theater_Berlin-Berlin.html,SIXX PAXX Theater Berlin,5.0 of 5 bubbles,186,Theater Shows,90–120 minutes,"The hottest male revue show in Europe has a new address, now in the heart of Berlin! We are officially at the SIXX PAXX …",$72,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d18272192-Illuseum_Berlin_admission_ticket-Berlin.html,Illuseum Berlin admission ticket,3.5 of 5 bubbles,62,Museums,1–2 hours,Welcome to the Illuseum Berlin. We will fool your senses and fool you. Visit us and find out that nothing is what it seems…,$18,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17684468-Berlin_Combo_Hop_On_Hop_Off_Bus_and_Icebar_Ticket-Berlin.html,Berlin Combo: Hop-On-Hop-Off Bus and Icebar Ticket,3.5 of 5 bubbles,10,Food & Drink,2 hours,With this combo ticket you will save time and money. Cruise around the city in the Hop-on Hop-off bus Berlin and you won…,$43,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11465564-Alternative_Berlin_Bike_Tour_Off_the_Beaten_Tracks_in_Small_Groups-Berlin.html,Alternative Berlin Bike Tour - Off the Beaten Tracks in Small Groups,4.5 of 5 bubbles,51,Historical Tours,3–4 hours,Enjoy a 3.5-hour bike tour off the beaten tracks and discover the alternative side of Berlin. Focus will be everything that…,$37,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d26863581-Private_Photo_Session_in_the_Streets_of_Berlin-Berlin.html,Private Photo Session in the Streets of Berlin,5.0 of 5 bubbles,3,Photo Shoots,1 hour,This activity is intended to bring you a beautiful photographic and memorable experience in the heart of Berlin. Photos …,$77,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d16796066-Berlin_Prague_One_Way_Sightseeing_Day_Tour-Berlin.html,Berlin-Prague One-Way Sightseeing Day Tour,5.0 of 5 bubbles,31,Historical Tours,6+ hours,"Visit Dresden Old Town, Elbe sandstone rocks, and Moritzburg Palace on your way from Prague to Berlin.

Join our fun and…",$315,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d16939245-Jetbike_Berlin-Berlin.html,Jetbike Berlin,5.0 of 5 bubbles,52,Historical Tours,60–70 minutes,"This tour with this bicycle (conference bike) is only made in Germany.

A new way to get around and see the city.

Unique…",$166,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d12720399-Berlin_4_Course_Sunset_Dinner_Cruise_Including_Drinks-Berlin.html,Berlin 4-Course Sunset Dinner Cruise Including Drinks,4.5 of 5 bubbles,33,Food & Drink,2–3 hours,The capital dinner cruises cater exclusively for guests who reserve their own private tables on board. Reserve your own …,$132,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11479867-English_Comedy_Ticket_including_Pizza_in_Berlin_Mitte-Berlin.html,English Comedy Ticket including Pizza in Berlin Mitte,5.0 of 5 bubbles,59,Comedy Shows,3 hours,Join us for an evening of English Stand up Comedy Open-Mic with a great mix of first-timers and professional acts from around…,$19,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11481087-Private_Custom_3_Hour_Tour_of_Berlin_by_Car-Berlin.html,Private Custom 3-Hour Tour of Berlin by Car,5.0 of 5 bubbles,18,Historical Tours,3 hours,Enjoy a 3-hour city tour of Berlin with a private driver/guide who will pick you up from your hotel. See all the major highlights…,$266,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11450240-Potsdam_Bike_Tour_with_Rail_Transport_from_Berlin-Berlin.html,Potsdam Bike Tour with Rail Transport from Berlin,4.5 of 5 bubbles,7,Historical Tours,6–7 hours,"Take a day-trip from Berlin and discover UNESCO World Heritage listed Potsdam, all by the seat of your bike! From park lands…",$61,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d16795247-Clash_of_Titans_Battle_for_Seelow_Heights_WW2_tour-Berlin.html,Clash of Titans: Battle for Seelow Heights WW2 tour,5.0 of 5 bubbles,33,Bus Tours,6+ hours,"With Berlin’s only World War II tour specialists, embark on a gripping journey as you uncover the earth-shattering battle…",$154,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d20002748-Berlin_Private_Highlights_Walking_Tour_with_Local_Guide_and_Hotel_pickup-Berlin.html,Berlin: Private Highlights Walking Tour with Local Guide and Hotel pickup,5.0 of 5 bubbles,4,Historical Tours,3 hours,This is a great overview tour through the city of Berlin for everyone who would like to learn a lot of details and background…,$100,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d23877306-Berlin_In_A_Nutshell_Introductory_Group_Walking_Tour-Berlin.html,Berlin In A Nutshell: Introductory Group Walking Tour,5.0 of 5 bubbles,13,Historical Tours,2–3 hours,"Ah, Berlin! From humble village beginnings to the capital of the mighty kingdom, then empire, through darkness and division…",$24,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11989655-Potsdam_Tour_from_Berlin_With_Guided_Sanssouci_Palace_Visit-Berlin.html,Potsdam Tour from Berlin With Guided Sanssouci Palace Visit,4.0 of 5 bubbles,32,Bus Tours,4 hours,History buffs will appreciate the opportunity to gain a deeper insight into the UNESCO-listed city of Potsdam during this…,$66,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11452026-Private_Tour_Sachsenhausen_Concentration_Camp_Memorial_from_Berlin_by_Train-Berlin.html,Private Tour: Sachsenhausen Concentration Camp Memorial from Berlin by Train,5.0 of 5 bubbles,74,Historical Tours,6 hours,Visit the Sachsenhausen Concentration Camp on a full-day private tour from Berlin that is led by a historian and former …,$271,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17773843-Party_Bike_Beer_Bike_Sightseeing_Berlin_incl_pick_up_max_12_people-Berlin.html,Party Bike & Beer Bike Sightseeing Berlin - incl. pick-up - max. 12 people,5.0 of 5 bubbles,15,Spring Break,1 hour,"Welcome to Conference Bike - the cycling experience that guarantees fun and a good mood! Whether it's a pageant, birthday…",$39,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25128321-Tauschungsmanover_A_Show_of_Travesty-Berlin.html,Täuschungsmanöver - A Show of Travesty,5.0 of 5 bubbles,4,Theater Shows,2 hours,"Let us take you into a colorful world of deception!

In addition to a unique laser show elaborated to the last detail by…",$44,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25275101-Laughing_Spree_English_Comedy_Show_on_a_Boat-Berlin.html,Laughing Spree - English Comedy Show on a Boat,5.0 of 5 bubbles,17,Comedy Shows,2–3 hours,"Laughing Spree Comedy is Berlin's #1 (and only) English Comedy Show on a BOAT! 
It's a great night out in a friendly, warm…",$15,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25564437-Individual_City_Tour_Rickshaw_Sightseeing_in_Berlin-Berlin.html,"Individual City Tour - 
Rickshaw Sightseeing in Berlin",5.0 of 5 bubbles,11,E-Bike Tours,1–3 hours,For over 10 years I have been offering completely individual city tours in Berlin. My mission is to summarise the complexity…,$89,per group,berlin
