website,name,location,distance,score,reviews,type,type2,day,price,city
https://www.booking.com/hotel/de/leonardo-hamburg-altona.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=53&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=812922801_343616913_1_2_0&highlighted_blocks=812922801_343616913_1_2_0&matching_block_id=812922801_343616913_1_2_0&sr_pri_blocks=812922801_343616913_1_2_0__17100&from_sustainable_property_sr=1&from=searchresults&map=1,Leonardo Hotel Hamburg Altona,"Bahrenfeld, Hamburg",5.4 km from centre,8.7,"6,202 reviews",Standard Double Room,1 large double bed,"1 night, 1 adult",€ 171,hamburg
https://www.booking.com/hotel/de/condor.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=54&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=4710001_331210298_0_1_0&highlighted_blocks=4710001_331210298_0_1_0&matching_block_id=4710001_331210298_0_1_0&sr_pri_blocks=4710001_331210298_0_1_0__15900&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Condor,"St. Georg, Hamburg",0.7 km from centre,6.7,"2,739 reviews",Single Room,1 single bed,"1 night, 1 adult",€ 159,hamburg
https://www.booking.com/hotel/de/premier-inn-hamburg-city-klostertor.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=55&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=1021620401_374674425_2_2_0&highlighted_blocks=1021620401_374674425_2_2_0&matching_block_id=1021620401_374674425_2_2_0&sr_pri_blocks=1021620401_374674425_2_2_0__18328&from=searchresults&map=1,Premier Inn Hamburg City Klostertor,"Hammerbrook, Hamburg",1.4 km from centre,8.2,70 reviews,Standard Double Room,1 large double bed,"1 night, 1 adult",€ 183,hamburg
https://www.booking.com/hotel/de/premier-inn-hamburg-city-zentrum.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=56&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=1021576401_374671765_2_2_0&highlighted_blocks=1021576401_374671765_2_2_0&matching_block_id=1021576401_374671765_2_2_0&sr_pri_blocks=1021576401_374671765_2_2_0__20928&from=searchresults&map=1,Premier Inn Hamburg City Zentrum,"Hamburg Altstadt, Hamburg",300 m from centre,8.2,75 reviews,Standard Double Room,1 large double bed,"1 night, 1 adult",€ 209,hamburg
https://www.booking.com/hotel/de/urban-home.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=57&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=284241701_107728236_1_0_0&highlighted_blocks=284241701_107728236_1_0_0&matching_block_id=284241701_107728236_1_0_0&sr_pri_blocks=284241701_107728236_1_0_0__12750&from=searchresults&map=1,Urban Home Hotel,"Wilhelmsburg, Hamburg",3.7 km from centre,7.5,"1,372 reviews",Single Room,1 single bed,"1 night, 1 adult",€ 127,hamburg
https://www.booking.com/hotel/de/the-westin-hamburg.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=58&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=197712813_338444957_2_2_0&highlighted_blocks=197712813_338444957_2_2_0&matching_block_id=197712813_338444957_2_2_0&sr_pri_blocks=197712813_338444957_2_2_0__40900&from_sustainable_property_sr=1&from=searchresults&map=1,The Westin Hamburg,"HafenCity, Hamburg",1.4 km from centre,8.7,"7,789 reviews","Classic Elbphilharmonie, Guest room, 1 King, Atrium view",1 extra-large double bed,"1 night, 1 adult",€ 409,hamburg
https://www.booking.com/hotel/de/hyperion-hotel-hamburg.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=59&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=139710201_381358882_0_2_0&highlighted_blocks=139710201_381358882_0_2_0&matching_block_id=139710201_381358882_0_2_0&sr_pri_blocks=139710201_381358882_0_2_0__24650&from_sustainable_property_sr=1&from=searchresults&map=1,HYPERION Hotel Hamburg,"Hammerbrook, Hamburg",1 km from centre,8.2,"12,826 reviews",Comfort Double or Twin Room,2 single beds,"1 night, 1 adult",€ 247,hamburg
https://www.booking.com/hotel/de/relexabellevue.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=60&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=6006201_338443473_0_2_0&highlighted_blocks=6006201_338443473_0_2_0&matching_block_id=6006201_338443473_0_2_0&sr_pri_blocks=6006201_338443473_0_2_0__17900&from_sustainable_property_sr=1&from=searchresults&map=1,Relexa Hotel Bellevue an der Alster,"St. Georg, Hamburg",1.4 km from centre,7.5,"1,827 reviews",Single Room,1 single bed,"1 night, 1 adult",€ 179,hamburg
https://www.booking.com/hotel/de/citadines-michel-hamburg.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=61&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=110560208_93946906_2_2_0&highlighted_blocks=110560208_93946906_2_2_0&matching_block_id=110560208_93946906_2_2_0&sr_pri_blocks=110560208_93946906_2_2_0__24400&from_sustainable_property_sr=1&from=searchresults&map=1,Citadines Michel Hamburg,"Hamburg Neustadt, Hamburg",1.3 km from centre,8.4,"6,632 reviews",Studio Standard,Beds: 1 double or 2 singles,"1 night, 1 adult",€ 244,hamburg
https://www.booking.com/hotel/de/side.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=62&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=6915101_108074137_2_2_0&highlighted_blocks=6915101_108074137_2_2_0&matching_block_id=6915101_108074137_2_2_0&sr_pri_blocks=6915101_108074137_2_2_0__32725&from_sustainable_property_sr=1&from=searchresults&map=1,"SIDE, Hamburg, a Member of Design Hotels","Hamburg Neustadt, Hamburg",1.2 km from centre,8.5,"1,534 reviews",Superior Double Room,1 large double bed,"1 night, 1 adult",€ 327,hamburg
https://www.booking.com/hotel/de/nhhotelhamburgaltona.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=63&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=6059224_338447225_0_2_0&highlighted_blocks=6059224_338447225_0_2_0&matching_block_id=6059224_338447225_0_2_0&sr_pri_blocks=6059224_338447225_0_2_0__19128&from_sustainable_property_sr=1&from=searchresults&map=1,NH Hamburg Altona,"Bahrenfeld, Hamburg",5.4 km from centre,8.2,"5,958 reviews",Standard Double or Twin Room,Beds: 1 double or 2 singles,"1 night, 1 adult",€ 191,hamburg
https://www.booking.com/hotel/de/hamburg-marriott.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=64&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=7457613_338444121_1_10_0&highlighted_blocks=7457613_338444121_1_10_0&matching_block_id=7457613_338444121_1_10_0&sr_pri_blocks=7457613_338444121_1_10_0__33200&from_sustainable_property_sr=1&from=searchresults&map=1,Renaissance Hamburg Hotel,"Hamburg Neustadt, Hamburg",0.8 km from centre,8.2,"4,145 reviews","Broschek Room, Smaller Guest room, 1 Double",1 double bed,"1 night, 1 adult",€ 332,hamburg
https://www.booking.com/hotel/de/deutsches-haus-hamburg.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=65&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=112452106_218823414_0_1_0&highlighted_blocks=112452106_218823414_0_1_0&matching_block_id=112452106_218823414_0_1_0&sr_pri_blocks=112452106_218823414_0_1_0__7200&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Deutsches Haus Francop,"Harburg, Hamburg",10.2 km from centre,8.1,721 reviews,Small Single Room,1 single bed,"1 night, 1 adult",€ 72,hamburg
https://www.booking.com/hotel/de/schuemann-garni-am-airport.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=66&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=6676701_356254732_0_2_0&highlighted_blocks=6676701_356254732_0_2_0&matching_block_id=6676701_356254732_0_2_0&sr_pri_blocks=6676701_356254732_0_2_0__8000&from=searchresults&map=1,Hotel Cockpit,"Hamburg Nord, Hamburg",10.7 km from centre,7.1,"2,128 reviews",Single Room,1 single bed,"1 night, 1 adult",€ 80,hamburg
https://www.booking.com/hotel/de/nordic-domicil.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=67&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=6813411_114035022_2_2_0&highlighted_blocks=6813411_114035022_2_2_0&matching_block_id=6813411_114035022_2_2_0&sr_pri_blocks=6813411_114035022_2_2_0__18700&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Domicil Hamburg by Golden Tulip,"Altona-Altstadt, Hamburg",2.9 km from centre,7.3,"2,767 reviews",Standard Twin Room,1 large double bed,"1 night, 1 adult",€ 187,hamburg
https://www.booking.com/hotel/de/motel-one-hamburg-airport.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=68&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=4351302_387798763_1_2_0&highlighted_blocks=4351302_387798763_1_2_0&matching_block_id=4351302_387798763_1_2_0&sr_pri_blocks=4351302_387798763_1_2_0__14221&from_sustainable_property_sr=1&from=searchresults&map=1,Motel One Hamburg Airport,"Fuhlsbüttel, Hamburg",8.2 km from centre,8.2,"7,420 reviews",Room with King Size bed,1 large double bed,"1 night, 1 adult",€ 142,hamburg
https://www.booking.com/hotel/de/premier-inn-hamburg-city-hammerbrook.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=69&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=1021596001_374672782_2_2_0&highlighted_blocks=1021596001_374672782_2_2_0&matching_block_id=1021596001_374672782_2_2_0&sr_pri_blocks=1021596001_374672782_2_2_0__18828&from=searchresults&map=1,Premier Inn Hamburg City Hammerbrook,"Hammerbrook, Hamburg",1.1 km from centre,8.2,51 reviews,Standard Double Room,1 large double bed,"1 night, 1 adult",€ 188,hamburg
https://www.booking.com/hotel/de/davin-aparments.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=70&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=862101409_373224145_2_0_0&highlighted_blocks=862101409_373224145_2_0_0&matching_block_id=862101409_373224145_2_0_0&sr_pri_blocks=862101409_373224145_2_0_0__14700&from_sustainable_property_sr=1&from=searchresults&map=1,Davin City Aparments - Self-Check-In,"Barmbek Süd, Hamburg",3 km from centre,8.5,430 reviews,Apartment 12,2 single beds,"1 night, 1 adult",€ 147,hamburg
https://www.booking.com/hotel/de/hamburg-marriott-hamburg.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=71&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=7457801_338444123_1_2_0&highlighted_blocks=7457801_338444123_1_2_0&matching_block_id=7457801_338444123_1_2_0&sr_pri_blocks=7457801_338444123_1_2_0__34100&from_sustainable_property_sr=1&from=searchresults&map=1,Hamburg Marriott Hotel,"Hamburg Neustadt, Hamburg",1 km from centre,7.9,"2,897 reviews","Deluxe Room, Guest room, 1 King",1 extra-large double bed,"1 night, 1 adult",€ 341,hamburg
https://www.booking.com/hotel/de/tortue.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=72&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=303062001_111211872_1_2_0&highlighted_blocks=303062001_111211872_1_2_0&matching_block_id=303062001_111211872_1_2_0&sr_pri_blocks=303062001_111211872_1_2_0__33660&from_sustainable_property_sr=1&from=searchresults&map=1,TORTUE HAMBURG - Schöner als die Fantasie,"Hamburg Neustadt, Hamburg",0.9 km from centre,9.1,"2,178 reviews","Double Room ""Petite""",1 extra-large double bed,"1 night, 1 adult",€ 337,hamburg
https://www.booking.com/hotel/de/nhhamburghorn.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=73&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=6059111_0_1_0_0&highlighted_blocks=6059111_0_1_0_0&matching_block_id=6059111_0_1_0_0&sr_pri_blocks=6059111_0_1_0_0__14340&from_sustainable_property_sr=1&from=searchresults&map=1,NH Hamburg Horner Rennbahn,Hamburg,5.5 km from centre,7.9,"2,821 reviews",Standard Double or Twin Room with View,Beds: 1 double or 2 singles,"1 night, 1 adult",€ 143,hamburg
https://www.booking.com/hotel/de/fraser-suites-hamburg.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=74&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=429177310_129307034_2_2_0&highlighted_blocks=429177310_129307034_2_2_0&matching_block_id=429177310_129307034_2_2_0&sr_pri_blocks=429177310_129307034_2_2_0__34000&from_sustainable_property_sr=1&from=searchresults&map=1,Fraser Suites Hamburg,"Hamburg Altstadt, Hamburg",0.9 km from centre,8.8,"4,408 reviews",Deluxe King Room,1 extra-large double bed,"1 night, 1 adult",€ 340,hamburg
https://www.booking.com/hotel/de/premier-inn-hamburg-city-alster.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=75&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=1021660201_374676909_2_2_0&highlighted_blocks=1021660201_374676909_2_2_0&matching_block_id=1021660201_374676909_2_2_0&sr_pri_blocks=1021660201_374676909_2_2_0__17028&from=searchresults&map=1,Premier Inn Hamburg City Alster,"Hohenfelde, Hamburg",2.5 km from centre,7.9,41 reviews,Standard Double Room,1 large double bed,"1 night, 1 adult",€ 170,hamburg
https://www.booking.com/hotel/de/kleines-heimfeld.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=76&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004563&all_sr_blocks=531071001_338453546_0_2_0&highlighted_blocks=531071001_338453546_0_2_0&matching_block_id=531071001_338453546_0_2_0&sr_pri_blocks=531071001_338453546_0_2_0__9975&from=searchresults&map=1,Kleines Hotel Heimfeld,"Harburg, Hamburg",10.3 km from centre,7.1,"1,213 reviews",Single Room,1 single bed,"1 night, 1 adult",€ 100,hamburg
https://www.booking.com/hotel/de/academy-lodge-boardinghouse.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=77&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004580&all_sr_blocks=972859102_373624099_1_0_0&highlighted_blocks=972859102_373624099_1_0_0&matching_block_id=972859102_373624099_1_0_0&sr_pri_blocks=972859102_373624099_1_0_0__7100&from_sustainable_property_sr=1&from=searchresults&map=1,Academy Lodge Boardinghouse,"Nienstedten, Hamburg",10.7 km from centre,8,267 reviews,Single Room,1 single bed,"1 night, 1 adult",€ 71,hamburg
