website,name,score,reviews,type,duration,comment1,price,group,city
https://www.tripadvisor.com/AttractionProductReview-g187309-d26249404-Discover_Munich_in_a_retro_Bulli-Munich_Upper_Bavaria_Bavaria.html,Discover Munich in a retro Bulli,,,Food & Drink,2–3 hours,- Small groups: Enjoy a great atmosphere with a maximum of 8 participants per Bulli. This allows us to respond to individual…,$43,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19796979-Paul_s_Private_Tour_in_the_Alte_Pinakothek_Munich-Munich_Upper_Bavaria_Bavaria.html,Paul's Private Tour in the Alte Pinakothek Munich,,,Historical Tours,2 hours,The Alte Pinakothek (or picture gallery) Museum in Munich is a one-way ticket to exploring history and creativity all in…,$150,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d18972734-From_Munich_Airport_to_Berlin_Private_Transfer_punctual_friendly_Driver-Munich_Upp.html,From Munich Airport to Berlin - Private Transfer - punctual & friendly Driver,,,Transportation Services,6 hours,Benefit from our private transfer from Munich Airport to Berlin with our experienced local driver who will make sure you…,$306,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17598395-Vacation_Photographer_in_Munich-Munich_Upper_Bavaria_Bavaria.html,Vacation Photographer in Munich,,,Photo Shoots,30 minutes,Localgrapher is the largest network of professional photographers and videographers with more than 600 destinations around…,$277,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15126230-Roundtrip_Transfer_Private_Vehicle_Munich_Airport_MUC_Munich_City-Munich_Upper_Bav.html,Roundtrip Transfer Private Vehicle Munich Airport (MUC) - Munich City,,,Transportation Services,45 minutes,"Book a round trip private transfer from/to Airport to your destination, service guaranteed once you make the booking. We…",$155,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g1585908-d25466505-3_Hour_Segway_Discovery_Tour_in_Munich_Upper_Bavaria-Oettingen_in_Bayern_Swabia_B.html,3-Hour Segway Discovery Tour in Munich Upper Bavaria,,,Historical Tours,3 hours,"Get to see all of the city’s top attractions in a short amount of time

Enjoy entertaining commentary from your local guide…",$89,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26900388-Private_tour_from_Munich_to_Augsburg_and_back_friendly_driver-Munich_Upper_Bavaria.html,"Private tour from Munich to Augsburg and back, friendly driver",,,Full-day Tours,7–8 hours,"This day trip offers a unique blend of rich history, architecture and cultural exploration. The day trip strikes a balance…",$295,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23675992-Unique_Landmarks_of_Munich_Family_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Unique Landmarks of Munich – Family Walking Tour,,,Historical Tours,2 hours,"Embark on a delightful two-hour family walking tour in Munich, starting in front of the grand Residenz, the former royal…",$205,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21145339-Comfort_Mini_Van_Professional_and_FRiENDLY_Guide_CUSTOMIZED_1_DAY_TOUR_from_Munich.html,Comfort Mini-Van & Professional and FRiENDLY Guide: CUSTOMIZED 1-DAY TOUR from Munich,,,Historical Tours,6+ hours,"You want to be mobile, but you don't want to drive yourself? ... With us you have the right partner! No matter where, no…",$685,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15802902-Private_Neuschwanstein_castle_tour_from_Munich-Munich_Upper_Bavaria_Bavaria.html,Private Neuschwanstein castle tour from Munich,,,Historical Tours,6 hours,A private tour to Neuschwanstein Castle in our Mercedes V Class with advanced entry and ticketing hosted by Jake Doherty…,$729,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21504870-Exclusive_Private_Ski_Course_with_success_guarantee_Transfer_to_ski_area_from_Muni.html,Exclusive Private Ski Course with success guarantee & Transfer to ski area from Munich,,,Sports Lessons,6+ hours,"Let's have fun skiing ***** EVEN IN SUMMER - thanks to nearby Austrian glacier ski areas! *****

Imagine yourself on a snowy…",$453,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d16654274-Private_Tour_from_Munich_to_Venice-Munich_Upper_Bavaria_Bavaria.html,Private Tour from Munich to Venice,,,Historical Tours,2 days,"Get the most out of your travel time and take this 2-day private tour from Munich via Verona, Italy to Venice. Next to a…","$1,798",per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19282434-Private_Car_Munich_to_Zell_am_See_Innsbruck_Kitzbuhel-Munich_Upper_Bavaria_Bavaria.html,"Private Car-Munich to Zell am See, Innsbruck, Kitzbuhel",,,Transportation Services,2–4 hours,"Our transportation service from Munich to the Alps is always private, despite if you are only 1 or 2 people, or a large …",$243,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g188113-d25282941-Private_Transfer_From_Zurich_to_Salzburg_with_a_2_Hour_Stop-Zurich.html,Private Transfer From Zurich to Salzburg with a 2 Hour Stop,,,Bus Tours,6–7 hours,"This tour will allow you to see one of the gems of the area, with a very popular experience that's totally worth your time…",$659,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21190982-Private_tour_of_the_best_of_Munich_Sightseeing_Food_Culture_with_a_local-Munich_Up.html,"Private tour of the best of Munich - Sightseeing, Food & Culture with a local",,,Food & Drink,4 hours,"Munich is home to a bounty of local, must-eat foods and one of the great joys of a holiday abroad is sampling the local …",$227,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27472323-Private_Tour_to_Hallstatt_Salt_Mine_and_Skywalk_with_Lunch-Munich_Upper_Bavaria_Ba.html,Private Tour to Hallstatt Salt Mine and Skywalk with Lunch,,,Historical Tours,9–10 hours,"Hallstatt here we come!

The full-day trip starts in the morning, with pickup at your Munich accommodation. Drinks and snacks…","$2,212",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17771338-Private_Transfer_from_Munich_to_Prague_with_2h_of_Sightseeing_with_Local_Driver-Mu.html,Private Transfer from Munich to Prague with 2h of Sightseeing with Local Driver,,,Transportation Services,6 hours,Enjoy a hassle-free arrival in Prague with our premium private transfer service full of wonderful authentic experiences …,$282,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26408109-Private_Day_Trip_from_Munich_to_Neuschwanstein_Castle-Munich_Upper_Bavaria_Bavaria.html,Private Day Trip from Munich to Neuschwanstein Castle,,,Bus Tours,6–7 hours,Take an enchanting tour in our private transport with a local English-speaking driver. This popular day trip to Neuschwanstein…,$415,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15665704-Private_transfer_from_Munich_to_Prague-Munich_Upper_Bavaria_Bavaria.html,Private transfer from Munich to Prague,,,Transportation Services,4 hours,"Transfer service ensures the most comfortable journey from Munich to Prague. On your way to Prague, our professional english…",$753,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19529466-Ski_shuttle_Munich_to_Kaprun-Munich_Upper_Bavaria_Bavaria.html,Ski shuttle Munich to Kaprun,,,Transportation Services,120–190 minutes,Enjoy your skiing vacation already during the journey. Munich Car Group picks you up at any point in Munich or Munich airport…,$608,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19349267-Private_Transfer_from_Munich_to_Nuremberg_English_speaking_driver-Munich_Upper_Bav.html,"Private Transfer from Munich to Nuremberg, English-speaking driver",,,Transportation Services,2 hours,Benefit from our private transfer from Munich to Nuremberg with our experienced local driver who will make sure you enjoy…,$220,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26357187-Private_Day_Trip_From_Munich_To_Kufstein_Fortress_Local_Driver-Munich_Upper_Bavari.html,"Private Day Trip From Munich To Kufstein Fortress, Local Driver",,,Luxury Car Tours,6–7 hours,"Join us on a unique journey from Munich to Kufstein and discover the treasures of the region. First, you'll visit Kufstein…",$271,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26368149-Private_Day_Trip_From_Munich_To_Herrenchiemsee_And_Kufstein-Munich_Upper_Bavaria_B.html,Private Day Trip From Munich To Herrenchiemsee And Kufstein,,,Full-day Tours,9–11 hours,Join us on a unique journey from Munich to Kufstein and discover the Versailles of Bavaria. First you'll visit the luxurious…,$382,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23980888-Skip_the_line_Alte_Pinakothek_and_Old_Town_Private_Tour-Munich_Upper_Bavaria_Bavar.html,Skip-the-line Alte Pinakothek and Old Town Private Tour,,,Bus Tours,2–5 hours,"Discover a remarkable collection of paintings by Old Masters, from Lochner to da Vinci, at the Alte Pinakothek art museum…",$224,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20354018-Munich_by_Yourself_4_8hs_with_English_Chauffeur_by_Luxury_Van-Munich_Upper_Bavaria.html,Munich by Yourself (4-8hs) with English Chauffeur by Luxury Van,,,Transportation Services,4–8 hours,"Enjoy Munich by yourself !! 

Our Chauffeur services offer our customers a high-class and extra-comfortable journey in our…",$258,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17800926-Private_Transfer_from_Munich_to_Zagreb_with_2h_of_Sightseeing-Munich_Upper_Bavaria.html,Private Transfer from Munich to Zagreb with 2h of Sightseeing,,,Transportation Services,6 hours,Enjoy a hassle-free arrival in Zagreb with our private transfer service full of wonderful authentic experiences and insights…,$325,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27159071-Private_Transfer_from_Munich_to_Milan_with_2_Hour_of_Sightseeing-Munich_Upper_Bava.html,Private Transfer from Munich to Milan with 2 Hour of Sightseeing,,,Transportation Services,8–10 hours,Relax with our hassle-free city-to-city travel experience. Enjoy the freedom of personalized journeys tailored to your schedule…,$627,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26838464-FC_Bayern_Munich_Soccer_3_Course_Meal_Private_Munich_Tour-Munich_Upper_Bavaria_Bav.html,"FC Bayern Munich Soccer, 3-Course Meal & Private Munich Tour",,,Full-day Tours,7–8 hours,"This private tour is an absolute must for those visiting Munich during the Soccer season! 

Discover the highlights of Munich…","$3,318",per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26352075-Munich_Airport_MUC_to_Arber_Round_Trip_Private_Transfer-Munich_Upper_Bavaria_Bavar.html,Munich Airport MUC to Arber Round Trip Private Transfer,,,Transportation Services,4–5 hours,"Book your private transfer from Munich Airport (MUC) to Arber Ski Resort and return.

Don't go through all the hassle of…",$177,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26683223-Private_Day_Trip_From_Munich_To_Wies_Chruch_And_Neuschwasntein-Munich_Upper_Bavari.html,Private Day Trip From Munich To Wies Chruch And Neuschwasntein,,,Full-day Tours,8–9 hours,Take an enchanting tour in our private transport with a local English-speaking driver. This popular day trip to Neuschwanstein…,$444,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20940074-Private_Tour_to_the_Eagles_Nest_Salzburg_Austria_with_Lunch-Munich_Upper_Bavaria_B.html,Private Tour to the Eagles Nest & Salzburg (Austria) with Lunch,,,Historical Tours,8–9 hours,"Enjoy an exclusive excursion on the traces of the world-famous Eagle's Nest & wonderful city of Salzburg, Austria

Travel…","$2,212",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26849598-Munich_Concert_at_the_Court_Church_of_All_Saints-Munich_Upper_Bavaria_Bavaria.html,"Munich, Concert at the Court Church of All Saints",,,Classical Music,2 hours,The traditional Munich Residence Concerts offer popular classical masterpieces with carefully selected ensembles and impressive…,$43,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g190427-d25337862-Private_Transfer_From_Hallstatt_To_Zurich_With_a_2_Hour_Stop-Hallstatt_Upper_Austr.html,Private Transfer From Hallstatt To Zurich With a 2 Hour Stop,,,Full-day Tours,7–8 hours,"This tour will allow you to see one of the gems of the area, with a very popular experience that's totally worth your time…",$749,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20991374-Hire_Photographer_Professional_Photo_Shoot_Munich-Munich_Upper_Bavaria_Bavaria.html,"Hire Photographer, Professional Photo Shoot - Munich",,,Fun & Games,4 hours,Professional photo shoot in unique Munich locations. The Photo Experience will create amazing photo memories from your visit…,$163,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15830970-Private_Transfer_Munich_City_to_Cruise_Port_Passau_in_Luxury_Van-Munich_Upper_Bava.html,Private Transfer: Munich City to Cruise Port Passau in Luxury Van,,,Transportation Services,2 hours,"Reliable ground transportation to cruise port
The modern traveler will appreciate the importance of being able to seamlessly…",SPECIAL OFFER,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25450561-Monks_and_Dragons_A_Family_Friendly_Private_Tour_of_Munich-Munich_Upper_Bavaria_Ba.html,Monks and Dragons. A Family Friendly Private Tour of Munich,,,Historical Tours,1–2 hours,Join us on a private family orientated tour of Munich. With a length of one and half hours long you will be whisked through…,$188,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26520719-Munich_WWII_Private_Guided_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Munich WWII Private Guided Walking Tour,,,Historical Tours,150–240 minutes,"Delve into the WWII history in Munich, the ‘Capital of the Nazi Movement’. Hear the origin story of the Nazi Party and learn…",$209,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20184583-Private_Transfer_from_Munich_to_Berlin_Hotel_to_hotel_English_speaking_driver-Muni.html,"Private Transfer from Munich to Berlin, Hotel-to-hotel, English-speaking driver",,,Transportation Services,6 hours,Benefit from our private transfer from Munich to Berlin with our experienced local driver who will make sure you enjoy a…,$347,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26862795-Private_Day_Trip_From_Munich_to_Salzburg_and_Back_Local_Driver-Munich_Upper_Bavari.html,"Private Day Trip From Munich to Salzburg and Back, Local Driver",,,Full-day Tours,7–9 hours,"The inclusion of iconic landmarks like Mirabell Gardens, Salzburg Cathedral, and Hohensalzburg Fortress ensures a cultural…",$393,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20940103-Private_Tour_from_Munich_to_Regensburg_Danube_Cruise_with_Traditional_Lunch-Munich.html,"Private Tour from Munich to Regensburg, Danube Cruise with Traditional Lunch",,,Historical Tours,7–8 hours,"Regensburg here we come!

The full day trip starts in the morning, with pick up at your Munich accommodation. Cool drinks…","$2,101",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27225099-Private_Salzburg_Tour_with_English_Speaking_Driver_from_Munich-Munich_Upper_Bavari.html,Private Salzburg Tour with English Speaking Driver from Munich,,,Adventure Tours,4–5 hours,"The inclusion of iconic landmarks like Mirabell Gardens, Salzburg Cathedral, and Hohensalzburg Fortress ensures a cultural…",$658,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17771333-Private_Scenic_Transfer_from_Munich_to_Salzburg_with_4h_of_Sightseeing-Munich_Uppe.html,Private Scenic Transfer from Munich to Salzburg with 4h of Sightseeing,,,Transportation Services,6–8 hours,Enjoy a hassle-free arrival in Salzburg with our private transfer service full of wonderful authentic experiences and insights…,$275,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17808512-Private_Scenic_Transfer_from_Munich_to_Nuremberg_with_4h_of_Sightseeing-Munich_Upp.html,Private Scenic Transfer from Munich to Nuremberg with 4h of Sightseeing,,,Transportation Services,6 hours,Enjoy a hassle-free arrival in Nuremberg with our private transfer service full of wonderful authentic experiences and insights…,$271,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17807404-Historic_Munich_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Historic Munich Walking Tour,,,Historical Tours,2 hours,It is a must-see traditional tour for first-time visitors covering the most important attractions! Explore the most beautiful…,$340,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19494672-Ski_shuttle_Munich_Zell_am_See-Munich_Upper_Bavaria_Bavaria.html,Ski shuttle Munich - Zell am See,,,Transportation Services,120–190 minutes,Enjoy your skiing vacation already during the journey. Munich Car Group picks you up at any point in Munich or Munich airport…,$664,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27418863-2_Day_Overnight_Trip_with_3_Activities_to_Hallstatt_Austria-Munich_Upper_Bavaria_B.html,2 Day Overnight Trip with 3 Activities to Hallstatt Austria,,,Food & Drink,2 days,"Hallstatt here we come! 

Visit probably the most beautiful village in Austria for one night and two days - discover the…",SPECIAL OFFER,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25274475-Private_Transfer_from_Munich_Airport_to_Garmisch_Partenkirchen-Munich_Upper_Bavari.html,Private Transfer from Munich Airport to Garmisch-Partenkirchen,,,Transportation Services,1–2 hours,Book your private transfer service from or to Munich International Airport (MUC). Ensure pick-up or drop off at your hotel…,$340,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23924552-Private_Street_Art_Bike_Tour-Munich_Upper_Bavaria_Bavaria.html,Private Street Art Bike Tour,,,Street Art Tour,3–4 hours,"It is the only street art tour in Munich.

Away from the crowds of tourists, we follow the color trail by bike, first along…",$531,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26351960-Private_Champagne_Sundowner_on_Rooftops_of_Munich-Munich_Upper_Bavaria_Bavaria.html,Private Champagne Sundowner on Rooftops of Munich,,,Food & Drink,3 hours,"Experience an great Champagne sunset evening on a beautiful rooftop terrace in Munich!

Indulge in a magical evening above…",$61,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27097349-Dachau_Memorial_Public_Tour-Munich_Upper_Bavaria_Bavaria.html,Dachau Memorial Public Tour,,,Historical Tours,5 hours,"Dachau Concentration Camp was the first that the Nazis opened in 1933 in Germany, originally intended to hold political …",$113,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27135780-Concorso_Villa_d_Este_German_and_Italian_Car_Museums-Munich_Upper_Bavaria_Bavaria.html,"Concorso Villa d´Este, German and Italian Car Museums",,,Adventure Tours,3+ days,This is a unique opportunity to enjoy many great car related activities along with other car enthusiasts. Nowhere else you…,"$3,850",per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23916904-Munich_to_Regensburg_Private_Excursion_by_Public_Transportation-Munich_Upper_Bavar.html,Munich to Regensburg Private Excursion by Public Transportation,,,Historical Tours,6+ hours,"Leave from the capital of the state of Bavaria to the majestic city of Regensburg via train, to enjoy the sprawling views…",$750,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26723245-Private_Tour_of_Salzburg_s_Old_Town_from_Munich_by_Train-Munich_Upper_Bavaria_Bava.html,Private Tour of Salzburg's Old Town from Munich by Train,,,Historical Tours,8–9 hours,"Walk in the footsteps of W.A. Mozart through Salzburg’s Old Town, see highlights such the Mirabell Palace and the Collegiate…",$453,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26527364-Vacation_photographer_in_Munich_Best_memories_kept_alive-Munich_Upper_Bavaria_Bava.html,Vacation photographer in Munich - Best memories kept alive!,,,Photo Shoots,1–2 hours,Let the pro-photographer capture your wonderful memories to bring back home. Leave your selfie sticks behind and enjoy the…,$243,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25360406-Save_Your_Friend_City_Exploration_Game_in_Munich-Munich_Upper_Bavaria_Bavaria.html,Save Your Friend City Exploration Game in Munich,,,Historical Tours,90–120 minutes,"Discover Munich like a local, and see what hidden gems lie around the corner in the capital of Bavaria, all while playing…",$10,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20045852-Salzburg_City_Private_Tour_from_Munich-Munich_Upper_Bavaria_Bavaria.html,Salzburg City Private Tour from Munich,,,Historical Tours,6+ hours,Discover the city of Salzburg and the surrounding region on this full-day sightseeing tour from Munich. Learn about the …,$658,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26450639-Private_Transfer_From_Munich_To_Frankfurt_2_Hour_Stop-Munich_Upper_Bavaria_Bavaria.html,"Private Transfer From Munich To Frankfurt, 2 Hour Stop",,,Bus Tours,5–6 hours,Enjoy a hassle-free arrival in Frankfurt with our transfer service full of wonderful authentic experiences and insights …,$375,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20354009-Munich_by_Yourself_4_8hs_with_English_Chauffeur_by_Luxury_Car-Munich_Upper_Bavaria.html,Munich by Yourself (4-8hs) with English Chauffeur by Luxury Car,,,Transportation Services,4–8 hours,"Enjoy Munich by yourself !! 

Our Chauffeur services offer our customers a high-class and extra-comfortable journey in our…",$295,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d16642336-Private_tour_from_Munich_to_Vienna_including_Innsbruck_and_Salzburg-Munich_Upper_B.html,Private tour from Munich to Vienna including Innsbruck and Salzburg,,,Luxury Car Tours,3+ days,This 5-day private tour takes you to the most famous cities and areas in Central Europe. The tour starts in Munich and goes…,"$2,904",per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23980863-Munich_Old_Town_and_Viktualienmarkt_Private_Tour_and_Tasting-Munich_Upper_Bavaria_.html,Munich Old Town and Viktualienmarkt Private Tour and Tasting,,,City Tours,3–4 hours,"Discover the best places to see, drink and eat in Munich's Old Town with a Private Guide. See highlights of Marienplatz, …",$318,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19494673-Munich_airport_to_city_private_transfer-Munich_Upper_Bavaria_Bavaria.html,Munich airport to city private transfer,,,Transportation Services,20–50 minutes,"When traveling to a foreign place, it feels good to know that someone is waiting for you who picks you up and cares for …",$188,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26361171-Munich_Airport_MUC_to_Garmisch_Partenkirchen_Round_Trip_Transfer-Munich_Upper_Bava.html,Munich Airport MUC to Garmisch-Partenkirchen- Round-Trip Transfer,,,Transportation Services,3–4 hours,"Book your private transfer from Munich Airport (MUC) to Garmisch-Partenkirchen Ski Resort and return.

Don't go through …",$144,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23963492-Munich_Old_Town_and_English_Gardens_Private_Walking_Tour-Munich_Upper_Bavaria_Bava.html,Munich Old Town and English Gardens Private Walking Tour,,,Historical Tours,3 hours,"Immerse yourself in the history, culture and peaceful nature of Munich on a guided walking tour of Old Town and English …",$213,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15126236-Transfer_in_private_vehicle_from_Munich_City_Munich_Airport_MUC-Munich_Upper_Bavar.html,Transfer in private vehicle from Munich City - Munich Airport (MUC),,,Transportation Services,45 minutes,"Book a private transfer from your hotel or destination to Airport, service guaranteed once you make the booking. We will…",$74,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25429751-Private_Tour_at_Neuschwanstein_And_Linderhof_Palaces_From_Munich-Munich_Upper_Bava.html,Private Tour at Neuschwanstein And Linderhof Palaces From Munich,,,Historical Tours,10–12 hours,"Embark on a magical journey to discover the architectural masterpieces of King Ludwig II, the Mad King of Bavaria. Enjoy…",$978,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25217331-Private_One_Way_Munich_International_Airport_MUC_to_from_Munich-Munich_Upper_Bavar.html,Private One-Way Munich International Airport (MUC) to/from Munich,,,Transportation Services,1 hour,Book a hassle-free private transfer from/to Cancun International Airport and Tulum. Ensure Pick-up from the airport with…,$144,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27159998-Private_Munich_Whiskey_Distillery_Tour_and_3_Course_Menu-Munich_Upper_Bavaria_Bava.html,Private Munich Whiskey Distillery-Tour and 3-Course Menu,,,Food & Drink,5–6 hours,Visit Schliersee’s iconic whiskey distillery and a traditional restaurant — and indulge in Bavarian bites and whiskey — …,"$1,658",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17823390-Private_Transfer_from_Munich_to_Nuremberg_Door_to_Door_English_speaking_driver-Mun.html,"Private Transfer from Munich to Nuremberg, Door-to-Door, English-speaking driver",,,Transportation Services,2 hours,Enjoy a hassle-free arrival in Nuremberg with our private transfer service. Meet your driver wherever you wish and relax…,$209,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187302-d19603986-Comfort_Minivan_Profess_and_FRiENDLY_Guide_CUSTOMiZED_TOURS_from_Garmisch_P-Garmis.html,Comfort Minivan & Profess. and FRiENDLY Guide: CUSTOMiZED TOURS from Garmisch-P.,,,Historical Tours,6+ hours,This private sightseeing trip leaves nothing to be desired. With this unique customizable offer you can easily visit the…,$697,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26864999-Neuschwanstein_and_More_Full_Day_Tour_Premium_Cars-Munich_Upper_Bavaria_Bavaria.html,Neuschwanstein and More Full-Day-Tour Premium Cars,,,Full-day Tours,8–12 hours,We have many years of experience... Уou will visit the best places and attractions on this trip. This tour will be tailored…,"$1,084",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d12577953-Private_Departure_Transfer_from_Munich_to_Munich_Airport_by_Sedan-Munich_Upper_Bav.html,Private Departure Transfer from Munich to Munich Airport by Sedan,,,Transportation Services,35 minutes,"Why spend your precious time waiting in long shuttle or taxi lines? With this option, you can avoid the language barrier…",$92,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17770264-Paul_s_bavarian_culinary_pleasure_tour-Munich_Upper_Bavaria_Bavaria.html,Paul’s bavarian culinary pleasure tour,,,Food & Drink,2–3 hours,"Bavaria is famous for its Oktoberfest, roast chicken and pork knuckle, but many other dishes adorn our tables. 

Learn about…",$166,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27032619-Private_tour_from_Munich_to_Rothenburg_and_Harburg-Munich_Upper_Bavaria_Bavaria.html,Private tour from Munich to Rothenburg and Harburg,,,Full-day Tours,10–11 hours,"Experience a unique day trip from Munich to Rothenburg and Harburg, immersing yourself in Bavaria's fairy-tale charm and…",$415,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26444221-Private_Tour_from_Munich_Chiemsee_Salzburg_with_Local_Driver-Munich_Upper_Bavaria_.html,Private Tour from Munich - Chiemsee - Salzburg with Local Driver,,,Full-day Tours,8–9 hours,"On this tour you will visit the fabulous luxury palace of Herrenchiemsee, nicknamed the Versailles of Bavaria. Built on …",$415,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20190803-Be_German_for_an_Afternoon_with_a_Local-Munich_Upper_Bavaria_Bavaria.html,Be German for an Afternoon with a Local,,,Historical Tours,2 hours,"This Experience is provided by a private local.

Come with me and discover the city of Munich through the eyes of a local…",$143,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25404658-From_Munich_Fairytale_Castle_Excursion_To_Neuschwanstein_Palace-Munich_Upper_Bavar.html,From Munich: Fairytale Castle Excursion To Neuschwanstein Palace,,,Historical Tours,6+ hours,"Discover the magic of Neuschwanstein, the fairytale castle of King Ludwig II of Bavaria, on this unforgettable 8-hour tour…",$912,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27131314-8_Hours_Munich_Private_Tour_with_Hotel_Pickup_and_Drop_Off-Munich_Upper_Bavaria_Ba.html,8 Hours Munich Private Tour with Hotel Pickup and Drop Off,,,Historical Tours,6+ hours,"Munich, the capital of Bavaria in Germany, is a city known for its rich history, cultural attractions, and vibrant atmosphere…",$830,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g651788-d25229158-6_Days_in_Europe_Germany_and_Czech-Hallbergmoos_Upper_Bavaria_Bavaria.html,6 Days in Europe: Germany and Czech,,,Food & Drink,3+ days,This is an incredible 6-day trip through Germany and Czech Republic. Immerse yourself in the rich history and culture of…,"$2,000",per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25800878-Private_Munich_Viktualienmarkt_Food_Tour_with_Lunch_and_Free_Beer-Munich_Upper_Bav.html,Private Munich Viktualienmarkt Food Tour with Lunch and Free Beer,,,Food & Drink,3 hours,Discover the Bavarian food and beer culture on a 3-hour tour trought the world famous Viktualiemarkt Munich with a real …,$386,per adult,munich
